ACME,ADAX,ALTU,ALV2,ANTL,APAC,ARD2,ARNE,BEAV,BESS,BIXB,BLAC,BOIS,BOWL,BREC,BRIS,BROK,BUFF,BURB,BUTL,BYAR,CAMA,CARL,CENT,CHAN,CHER,CHEY,CHIC,CLAY,CLOU,CLRM,COOK,COPA,DURA,ELRE,ERIC,EUFA,FITT,FORA,FREE,FTCB,GOOD,GRA2,GUTH,HASK,HECT,HINT,HOBA,HOLL,HOOK,HUGO,IDAB,INOL,JAYX,KENT,LAHO,LANE,MADI,MANG,MARE,MAYR,MCAL,MEDF,MEDI,MIAM,MINC,MRSH,MTHE,NEWK,NEWP,NINN,NOWA,OILT,OKCE,OKCN,OKCW,OKEM,OKMU,PAUL,PAWN,PERK,PORT,PRYO,PUTN,REDR,RETR,RING,SALL,SEIL,SHAW,SKIA,SPEN,STIG,STIL,STUA,SULP,TAHL,TALI,TIPT,TISH,VANO,VINI,WALT,WASH,WATO,WAUR,WEAT,WEBR,WEST,WILB,WIST,WOOD,WYNO,BURN,FAIR,KETC,NRMN,SLAP
4.83,31.5,1.27,0.76,35.31,1.78,11.94,1.27,0.25,1.27,1.52,3.05,1.27,9.91,2.03,1.27,20.32,0.51,2.29,0.76,18.8,1.02,2.29,44.7,1.27,1.27,1.78,2.79,30.99,67.82,2.03,5.59,3.05,10.41,0.51,1.52,10.92,45.21,2.54,0.51,0.76,0.25,7.87,1.02,3.56,3.3,0.76,2.03,1.78,0.51,27.94,11.94,1.52,4.57,1.27,1.27,40.39,6.6,2.03,1.27,1.27,26.16,2.54,2.79,14.73,1.27,0.76,37.59,3.05,11.43,1.27,1.78,1.52,1.78,2.29,2.29,16.0,10.41,21.84,2.03,1.52,1.27,4.06,0.76,2.79,1.27,7.11,11.18,0.76,3.3,1.52,3.05,26.16,1.52,28.7,63.5,3.3,40.64,1.27,33.78,22.1,5.84,7.87,4.32,1.27,9.91,1.02,5.84,8.64,45.21,25.91,0.25,2.03,1.52,0.51,40.39,2.29,0.76
4.83,31.5,4.57,1.78,35.31,10.41,11.94,2.54,1.52,1.27,3.3,4.06,1.27,2.03,2.29,3.05,20.32,0.0,4.57,1.52,18.8,6.1,2.29,44.7,6.1,6.1,1.52,12.45,30.99,67.82,2.03,5.59,3.05,0.0,0.51,1.52,10.92,45.21,3.3,1.02,0.76,0.51,7.87,1.02,4.06,1.02,0.76,2.79,1.78,1.52,27.94,23.88,1.52,4.57,6.1,4.06,40.39,6.6,2.03,2.29,2.03,26.16,6.86,2.79,14.73,3.81,1.52,37.59,3.05,11.43,2.03,1.78,1.78,1.78,2.29,2.29,10.41,20.57,21.84,2.03,1.52,3.56,4.06,3.81,2.79,3.05,7.11,11.18,6.6,4.83,1.52,3.05,26.16,1.52,28.7,63.5,3.3,40.64,1.27,34.04,22.1,5.84,7.87,4.32,8.38,10.16,3.3,5.84,8.64,45.21,25.91,4.57,2.03,1.52,2.03,40.39,2.29,1.78
37.08,2.54,11.43,30.48,2.03,44.7,2.29,14.73,8.38,25.4,44.7,50.8,1.27,27.43,95.0,54.36,19.05,19.3,101.85,33.53,12.45,51.82,53.09,2.29,40.89,61.47,52.32,52.32,0.51,4.32,55.12,2.29,89.41,0.51,36.83,9.91,3.3,3.56,95.5,13.46,39.37,9.4,20.57,30.48,39.88,53.85,41.91,6.35,2.29,9.14,8.89,23.88,59.18,64.01,6.1,60.96,1.02,0.51,5.84,56.64,11.68,2.79,37.85,20.83,115.32,57.91,80.52,3.05,65.79,0.25,45.97,114.81,42.42,46.23,55.88,53.34,37.59,46.99,19.81,63.25,69.85,48.01,62.74,61.21,84.84,6.1,3.05,0.51,56.13,35.56,86.11,50.8,0.0,74.42,1.02,3.05,20.07,0.25,14.99,0.51,1.02,126.75,10.92,16.0,67.31,4.83,35.81,0.51,8.89,7.11,0.25,23.62,81.03,0.51,64.26,7.62,36.07,8.64
40.13,101.85,11.43,30.48,59.44,44.7,39.62,14.73,8.38,25.4,45.47,50.8,0.76,88.9,95.0,54.61,54.1,19.3,101.85,33.53,75.95,51.82,53.34,87.38,40.89,61.47,52.32,54.1,85.09,54.1,55.37,120.14,89.41,66.04,37.08,9.91,122.17,88.14,95.5,13.46,39.37,9.4,20.57,30.73,83.57,57.15,42.42,6.35,2.29,9.14,70.87,76.2,59.69,67.31,0.25,60.96,73.15,56.39,5.84,56.64,11.68,101.6,37.85,21.08,115.82,58.93,80.77,52.58,65.79,51.56,47.5,115.06,42.42,47.24,56.39,54.1,84.33,84.33,73.91,63.25,70.36,87.12,62.99,61.21,84.84,6.1,44.96,94.23,56.13,38.61,86.61,51.31,111.76,74.68,130.05,77.98,131.32,74.42,14.99,70.87,81.28,127.0,39.12,46.99,67.31,55.37,35.81,97.28,144.78,79.76,74.42,23.62,81.53,54.36,64.26,71.37,36.58,8.64
23.37,101.85,1.02,0.0,59.44,13.97,39.62,0.25,0.25,0.0,33.27,0.25,0.0,88.9,0.25,28.19,54.1,0.51,7.62,0.0,75.95,0.0,9.4,87.38,29.97,0.25,0.25,17.27,85.09,54.1,28.45,120.14,10.67,66.04,7.87,0.25,122.17,88.14,6.86,0.25,7.37,1.02,19.56,15.75,83.57,36.32,0.76,0.0,0.0,0.25,70.87,76.2,42.67,67.31,0.25,0.25,73.15,56.39,0.25,12.45,0.25,101.6,0.0,8.89,34.29,9.91,4.57,52.58,0.51,51.56,16.51,23.88,23.62,13.97,10.92,11.94,84.33,84.33,73.91,12.45,12.7,87.12,33.78,0.25,7.62,0.0,44.96,94.23,0.25,38.61,19.3,18.54,111.76,13.46,130.05,77.98,131.32,74.42,4.83,70.87,81.28,26.42,39.12,46.99,0.25,55.37,0.0,97.28,144.78,79.76,74.42,0.0,9.4,54.36,0.25,71.37,33.78,0.76
0.0,0.51,0.25,0.25,2.29,0.0,0.25,0.76,1.78,0.76,0.0,0.0,1.02,0.25,0.25,0.25,0.25,1.02,0.0,0.51,0.25,1.52,0.25,0.51,0.25,0.25,2.03,0.0,0.51,1.02,0.0,0.0,0.25,0.51,0.0,0.51,0.25,0.25,0.0,1.27,0.0,3.05,0.0,0.0,0.25,0.0,0.0,0.25,3.81,2.54,0.76,0.51,0.25,0.25,0.51,0.0,1.27,0.51,0.25,0.0,1.02,0.51,0.0,0.0,0.25,0.0,0.0,0.76,0.0,0.25,0.0,0.76,0.25,0.0,0.25,0.0,0.25,0.51,0.0,0.25,0.25,0.25,0.0,0.25,0.25,0.51,0.0,0.0,1.52,0.0,0.25,0.0,0.0,0.0,0.51,0.51,0.25,0.0,0.51,0.25,0.51,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0,1.27,0.0,1.02,0.25,0.0,0.0,0.76
2.54,2.29,0.76,0.76,10.41,0.76,5.59,1.02,1.78,1.52,2.29,3.05,1.02,2.79,3.81,2.03,13.46,1.02,4.83,6.35,1.52,1.52,1.27,6.6,1.52,0.76,2.03,0.25,8.38,7.11,1.52,3.81,7.11,7.62,0.76,0.76,2.54,7.37,6.35,1.27,0.51,3.05,1.27,1.27,0.0,2.79,1.27,1.27,3.81,2.54,7.37,14.99,2.54,0.51,0.51,2.54,12.7,5.59,1.27,1.02,1.02,4.57,2.54,1.78,1.52,1.02,2.54,5.08,3.81,6.86,0.76,1.78,1.78,0.76,0.76,0.76,2.03,2.29,1.52,1.78,0.76,2.54,0.51,1.52,4.83,1.27,3.05,6.1,2.29,1.52,1.02,1.02,3.3,0.76,3.56,2.54,3.56,5.59,0.76,5.59,1.52,1.27,2.29,1.78,4.06,2.79,1.27,1.27,8.38,10.16,8.13,1.27,2.79,2.79,2.03,2.54,1.52,0.76
2.54,2.29,1.02,5.84,16.51,2.03,5.59,2.29,2.29,3.05,3.3,3.05,3.3,2.79,3.81,4.06,83.06,2.79,4.83,6.35,1.52,2.29,2.79,6.6,3.05,5.08,4.57,2.03,8.38,14.48,4.57,15.49,7.11,16.76,2.03,2.03,8.64,7.37,6.35,7.11,0.76,4.32,1.27,2.79,6.6,5.08,1.52,1.52,1.02,4.57,22.86,41.91,5.33,8.89,7.11,2.79,12.7,5.59,1.27,3.05,6.1,4.83,2.54,2.29,7.87,2.79,2.54,25.4,3.81,6.86,2.54,2.29,3.3,2.03,2.29,2.03,2.29,3.05,1.52,3.3,4.06,5.08,4.83,2.79,4.83,1.52,3.05,17.27,3.56,2.03,5.59,3.3,7.62,3.3,3.56,2.54,6.1,7.11,0.76,5.59,2.03,2.79,2.29,1.78,4.57,2.79,2.54,8.89,11.68,10.16,8.38,4.83,2.79,4.06,4.83,2.54,2.29,3.56
2.03,2.03,1.78,5.84,16.51,4.83,3.81,8.64,2.79,3.05,3.3,2.03,3.3,2.79,2.03,6.1,83.06,2.79,1.52,3.56,1.78,5.08,4.32,2.79,4.32,5.08,4.57,2.03,5.59,14.48,4.57,15.49,2.79,16.76,8.13,2.03,8.64,3.05,2.79,7.11,1.02,4.32,1.52,20.57,6.6,5.08,2.29,1.52,1.27,4.57,22.86,41.91,5.33,9.14,7.11,3.3,6.35,3.81,1.52,3.3,6.1,4.83,2.54,8.13,7.87,2.79,2.03,25.4,1.52,1.52,8.64,2.29,3.3,2.03,2.29,2.03,2.29,3.05,2.03,3.3,4.06,5.08,10.92,13.21,2.29,1.78,1.52,17.27,3.56,2.29,5.59,4.83,7.62,3.3,3.05,2.54,6.1,7.11,2.03,3.05,2.03,2.79,1.27,1.27,10.67,0.76,2.54,8.89,11.68,9.91,8.38,4.83,2.03,4.06,4.83,7.37,2.29,3.56
2.03,1.78,1.78,1.78,9.65,4.83,1.02,8.64,2.79,2.54,1.52,1.02,1.27,4.57,1.78,6.1,33.78,2.54,0.51,2.29,1.78,5.08,4.32,2.03,4.32,2.29,3.3,1.52,5.59,18.29,2.03,1.27,2.79,0.76,8.13,2.03,1.78,1.52,1.52,2.54,1.02,2.79,1.52,20.57,1.52,4.32,2.29,0.76,1.27,2.79,1.78,13.46,1.78,1.78,1.52,3.3,1.52,1.02,1.52,3.3,2.29,15.49,0.51,8.13,5.84,1.78,2.03,22.86,1.02,1.27,8.64,2.03,2.03,1.52,2.29,1.27,2.54,2.54,2.03,1.02,3.05,1.78,10.92,13.21,1.02,1.78,1.02,1.27,3.3,2.29,1.78,4.83,0.76,1.78,5.59,1.27,2.03,13.97,2.03,1.02,1.27,1.78,1.27,1.27,10.67,0.76,1.52,1.52,2.03,25.65,1.78,2.03,0.51,0.76,3.05,7.37,1.78,2.29
1.02,1.78,0.0,0.25,9.65,0.51,0.25,0.25,0.0,0.51,0.76,0.25,0.25,4.57,0.25,0.25,33.78,0.25,0.25,0.25,1.27,0.25,0.25,2.03,0.25,0.25,0.51,0.51,5.59,18.29,0.76,1.27,0.51,0.0,0.25,0.25,1.52,1.02,0.25,0.51,0.25,0.0,0.76,0.25,0.76,1.02,0.25,0.51,0.25,0.25,1.78,13.46,0.76,1.27,0.25,0.25,1.27,0.0,0.25,0.25,0.51,15.49,0.25,0.0,0.76,0.76,0.25,22.86,0.25,0.0,0.76,0.76,0.25,0.0,0.25,0.25,0.76,1.02,0.0,0.25,0.25,1.02,0.76,0.25,0.25,0.51,0.0,1.27,0.25,2.29,0.51,0.25,0.76,0.25,5.59,1.02,2.03,13.97,0.25,0.76,1.27,1.27,0.25,0.76,0.51,0.0,0.0,1.52,2.03,25.65,1.78,0.51,0.0,0.0,0.25,0.25,0.51,0.51
0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.76,0.25,0.0,1.52,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.51,0.0,0.25,0.0,0.51,0.0,0.25,0.25,2.03,0.0,0.25,0.51,0.76,0.25,0.0,0.0,0.25,0.0,0.25,2.03,0.25,0.0,1.78,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.76,0.0,0.25,0.0,0.0,1.52,0.25,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.76,0.0,0.25,0.25,0.0,0.0
0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.76,0.25,0.0,1.52,0.25,0.25,0.25,0.25,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.51,0.0,0.25,0.0,2.03,0.0,0.25,0.51,0.76,0.25,0.0,0.0,0.25,0.0,0.25,2.03,0.0,0.25,1.78,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.76,0.25,0.0,0.0,0.0,1.52,0.0,0.25,0.0,0.0,0.0,0.0,1.27,0.25,0.0,0.0,0.76,0.25,0.0,0.25,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.05,20.83,30.73,10.92,2.03,28.96,23.88,20.07,12.45,23.37,1.02,8.64,42.16,7.87,9.65,6.1,0.25,15.24,2.03,36.83,5.59,32.77,2.03,13.97,2.03,5.84,30.73,26.92,0.0,0.25,1.52,0.0,0.76,9.65,11.68,22.61,0.25,0.0,2.03,17.27,18.03,26.67,33.27,2.03,0.76,1.78,19.81,27.43,26.92,16.51,1.52,0.25,0.0,0.0,50.29,18.8,3.05,41.91,29.72,1.78,12.19,0.25,10.92,37.34,0.0,13.21,3.81,0.0,2.79,21.59,21.84,0.51,3.81,5.84,3.3,6.35,12.95,2.03,8.13,0.76,2.29,0.0,0.0,23.88,2.29,29.97,19.3,0.0,19.05,1.52,1.52,10.41,0.0,2.29,5.59,19.3,0.0,0.0,38.61,28.96,14.22,0.0,28.7,14.48,27.69,28.45,27.94,0.0,0.0,0.0,0.0,21.84,0.76,13.97,17.27,17.27,17.78,19.56
19.05,40.89,30.73,10.92,49.53,28.96,39.62,20.07,12.45,23.37,36.32,8.64,42.16,41.91,9.65,44.45,55.37,15.24,14.48,36.83,39.62,32.77,7.62,66.04,41.4,5.84,30.73,26.92,34.29,48.26,35.81,23.88,16.51,48.01,11.94,22.61,55.88,0.25,14.22,17.27,18.03,26.67,34.04,8.89,50.04,43.43,20.07,27.43,26.92,16.51,42.42,57.4,47.5,34.8,50.29,18.8,44.96,43.94,29.72,10.41,12.19,53.85,11.18,37.34,37.85,13.21,5.59,71.37,7.37,32.51,21.84,26.67,35.81,12.7,11.18,10.41,41.4,50.8,29.97,19.3,16.26,45.47,38.1,23.88,9.14,29.97,19.3,21.84,19.05,40.39,28.45,13.46,28.45,12.95,65.02,38.61,30.99,30.73,38.61,54.86,39.37,38.35,28.7,18.03,27.69,28.45,27.94,29.46,19.56,42.42,32.0,21.84,22.35,39.88,17.27,17.53,17.78,19.56
17.02,40.89,0.0,0.0,49.53,5.59,39.62,0.0,0.51,0.0,36.32,7.62,0.0,41.91,4.57,44.45,55.37,0.51,14.48,0.0,39.62,0.0,7.62,66.04,41.4,0.51,0.0,14.73,34.29,48.26,35.81,23.88,16.51,48.01,5.33,0.25,55.88,0.25,14.22,0.51,3.81,0.25,9.14,8.89,50.04,43.43,3.3,0.25,0.76,0.0,42.42,57.4,47.5,34.8,0.0,1.52,44.96,43.94,0.76,10.41,0.51,53.85,3.3,5.08,37.85,10.67,5.59,71.37,7.37,32.51,15.75,26.67,35.81,12.7,11.18,10.41,41.4,50.8,29.97,19.3,16.26,45.47,38.1,0.25,9.14,0.25,18.54,21.84,0.0,40.39,28.45,13.46,28.45,12.95,65.02,38.61,30.99,30.73,3.81,54.86,39.37,38.35,13.21,18.03,0.25,18.29,0.25,29.46,19.56,42.42,32.0,0.76,22.35,39.88,0.25,14.48,15.75,1.02
0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,2.54,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.27,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.25,1.02,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.76,0.51,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,10.16,0.0,0.0,0.25,18.54,0.0,0.25,0.25,0.0,5.33,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,1.02,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,9.4,0.0,0.76,0.0,0.0,0.0,0.0,0.25,9.14,0.0,0.25,0.25,2.03,5.08,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.51,1.02,0.51,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.25,2.54,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,11.43
0.0,0.51,0.0,0.25,58.42,0.0,1.78,0.0,10.16,0.0,0.51,0.51,18.54,0.0,0.25,0.0,37.59,5.33,0.25,0.25,0.0,0.0,0.25,26.16,0.25,0.0,0.0,0.0,46.48,46.99,0.0,8.38,0.0,25.91,0.25,0.0,7.87,0.76,0.0,0.51,0.0,9.4,0.0,0.76,1.27,0.25,0.0,0.0,0.25,9.14,46.48,47.75,1.27,7.11,5.08,0.0,37.59,8.64,0.0,0.25,1.78,15.75,0.0,0.0,0.76,0.0,0.51,44.45,0.76,8.13,0.0,0.25,0.0,0.25,0.0,0.0,1.52,1.02,0.0,0.0,0.0,1.52,0.51,0.0,0.51,0.0,0.0,13.72,0.25,0.0,0.25,0.25,18.29,0.0,4.06,0.0,17.53,48.77,0.0,14.99,0.0,0.51,0.0,0.0,0.0,2.54,0.0,8.38,12.19,18.8,35.31,0.0,0.0,10.41,0.0,0.0,0.0,11.43
0.0,4.06,0.0,0.25,58.42,0.0,3.56,0.0,0.0,0.0,6.35,0.51,0.0,2.29,0.0,2.54,37.59,0.51,0.25,0.25,0.76,0.0,0.0,26.16,0.0,0.0,0.0,0.0,46.74,46.99,2.79,15.49,0.25,25.91,0.0,0.0,18.8,7.62,0.0,0.51,0.0,0.0,0.0,0.25,9.65,5.84,0.0,0.0,0.0,0.0,46.48,47.75,5.08,9.4,0.25,0.25,37.59,8.64,0.0,0.25,1.78,21.84,0.25,0.0,0.76,0.0,0.0,44.45,0.76,8.13,0.0,1.52,0.25,0.25,0.0,0.0,9.14,10.41,0.0,0.0,0.0,7.87,3.05,0.25,0.0,0.0,0.0,13.72,0.25,1.02,0.76,0.25,18.29,0.0,17.02,4.32,22.86,48.77,0.0,14.99,2.54,0.51,0.0,0.0,0.0,2.54,0.0,15.24,12.7,18.8,35.31,0.0,0.0,10.41,0.0,0.0,0.0,0.0
0.0,4.06,0.0,0.0,13.21,0.0,3.56,0.0,0.0,0.0,6.35,0.0,4.83,2.29,0.0,2.54,8.38,0.0,0.0,0.25,0.76,0.0,0.0,10.67,0.0,0.0,0.0,0.0,16.26,13.97,2.79,15.49,0.25,17.27,0.0,0.0,18.8,7.62,0.0,0.0,0.0,1.27,0.0,0.0,9.65,5.84,0.0,0.0,0.0,0.0,11.18,11.43,5.08,9.4,3.56,0.25,20.57,6.35,0.0,0.0,0.0,21.84,0.25,0.0,0.76,0.0,0.0,15.24,0.0,2.54,0.0,1.52,0.25,0.0,0.0,0.0,9.14,10.41,0.51,0.0,0.0,7.87,3.05,0.25,0.0,0.0,0.0,13.21,0.25,1.02,0.76,0.0,14.99,0.0,17.02,4.32,22.86,11.68,0.0,8.89,2.54,0.51,0.0,0.25,0.0,0.0,0.0,15.24,12.7,16.76,8.38,0.0,0.0,2.54,0.0,0.0,0.0,0.0
37.08,38.61,36.32,45.72,7.37,22.35,43.94,13.97,23.88,40.13,17.27,47.75,13.21,64.52,36.83,48.77,19.81,18.8,41.66,11.68,42.93,40.13,31.24,14.99,39.88,54.36,24.38,39.88,8.38,6.6,24.13,22.35,27.69,5.84,35.05,8.13,27.94,40.89,40.39,20.57,25.91,17.53,11.43,50.55,30.48,33.27,28.96,38.1,7.37,0.0,8.89,17.78,20.57,29.46,3.56,28.19,12.7,23.11,33.02,53.59,16.26,17.02,35.31,37.34,21.08,39.12,45.97,35.81,39.37,45.97,38.61,29.46,50.29,37.34,50.04,55.63,35.31,26.42,39.12,72.14,54.36,32.51,7.11,27.18,39.37,59.69,24.89,22.35,42.16,42.67,35.56,40.64,14.99,59.69,23.37,51.31,30.23,11.94,16.51,27.43,68.33,20.32,19.56,39.12,40.39,31.75,32.51,14.99,13.97,17.78,9.65,14.22,46.23,39.12,56.9,26.16,41.4,25.65
37.08,38.61,36.32,45.72,7.37,22.35,43.94,13.97,23.88,40.13,17.27,47.75,13.21,64.52,36.83,48.77,19.81,18.8,41.66,11.68,42.93,40.13,31.24,14.99,39.88,54.36,24.38,39.88,8.38,6.6,24.13,22.35,27.69,5.84,35.05,8.13,27.94,40.89,40.39,20.57,25.91,17.53,11.43,50.55,30.48,33.27,28.96,38.1,7.37,0.0,8.89,17.78,20.57,29.46,2.54,28.19,12.7,23.11,33.02,53.59,16.26,17.02,35.31,37.34,21.08,39.12,45.97,36.58,39.37,45.97,38.61,29.46,50.29,37.34,50.04,55.63,35.31,26.42,39.12,72.14,54.36,32.51,7.11,27.18,39.37,59.69,24.89,22.35,42.16,42.67,35.56,40.64,14.99,59.69,23.37,51.31,30.23,11.94,16.51,27.43,68.33,20.57,19.56,39.12,40.39,31.75,32.51,14.99,13.97,17.78,9.65,14.22,46.23,39.12,56.9,26.16,41.4,25.65
0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,1.52,0.0,0.0,0.25,0.0,0.25,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
